transaction_id,client_id,type,montant_fcfa,operateur,date
15353,369,achat_credit,25306,airtel,2025-12-13
15354,369,depot,18860,airtel,2026-05-04
15355,369,depot,22399,airtel,2025-12-24
15356,369,depot,15428,airtel,2025-12-21
15357,369,retrait,1893,airtel,2026-03-17
15358,369,retrait,11742,airtel,2026-03-25
15359,369,paiement_facture,5237,airtel,2026-01-31
15360,369,retrait,10040,airtel,2026-03-07
15361,369,transfert,14105,airtel,2026-04-06
15362,369,achat_credit,4961,airtel,2026-03-18
15363,369,achat_credit,22342,airtel,2026-03-25
15364,369,retrait,6256,airtel,2026-04-08
15365,369,paiement_facture,22427,airtel,2026-04-27
15366,369,depot,5222,airtel,2026-03-24
15367,369,transfert,11698,airtel,2026-04-29
15368,369,retrait,21818,airtel,2026-04-05
15369,369,achat_credit,25894,airtel,2025-12-29
15370,369,depot,10886,airtel,2026-03-20
15371,369,paiement_facture,18868,airtel,2025-11-24
15372,369,depot,27375,airtel,2025-11-25
15373,369,achat_credit,1494,airtel,2026-02-04
15374,369,paiement_facture,21755,airtel,2026-04-09
15375,369,depot,21975,airtel,2025-12-23
15376,369,achat_credit,6622,airtel,2026-03-27
15377,369,depot,22765,airtel,2026-02-03
15378,369,paiement_facture,23149,airtel,2026-02-25
15379,369,achat_credit,18245,airtel,2026-04-15
15380,369,achat_credit,20939,airtel,2026-02-11
15381,369,depot,27046,airtel,2026-05-07
15382,369,retrait,3637,airtel,2026-01-12
15383,369,retrait,1484,airtel,2025-12-06
15384,369,depot,20753,airtel,2026-04-04
15385,369,transfert,20044,airtel,2025-12-25
15386,370,paiement_facture,11624,gimac,2026-02-10
15387,370,retrait,25176,gimac,2026-05-10
15388,370,transfert,19247,gimac,2026-02-02
15389,370,depot,31916,gimac,2026-02-25
15390,370,achat_credit,15532,gimac,2026-02-16
15391,370,paiement_facture,28178,gimac,2025-12-08
15392,370,transfert,20413,gimac,2025-12-16
15393,370,transfert,30232,gimac,2026-05-04
15394,370,achat_credit,31955,gimac,2026-02-15
15395,370,depot,15066,gimac,2025-12-25
15396,370,achat_credit,5794,gimac,2026-04-06
15397,370,transfert,31506,gimac,2026-03-14
15398,370,paiement_facture,25714,gimac,2025-12-28
15399,370,paiement_facture,4767,gimac,2025-11-29
15400,370,depot,15294,gimac,2026-03-24
15401,370,paiement_facture,7594,gimac,2026-03-16
15402,370,depot,10624,gimac,2026-04-14
15403,370,retrait,6324,gimac,2026-02-05
15404,370,achat_credit,16727,gimac,2026-04-23
15405,370,paiement_facture,23136,gimac,2026-03-15
15406,370,depot,7107,gimac,2026-04-16
15407,370,retrait,22270,gimac,2026-04-06
15408,370,transfert,4876,gimac,2025-12-09
15409,370,transfert,7433,gimac,2026-01-21
15410,370,transfert,21918,gimac,2026-04-30
15411,370,paiement_facture,29479,gimac,2026-05-16
15412,370,achat_credit,7804,gimac,2026-01-30
15413,370,retrait,4669,gimac,2026-03-01
15414,370,transfert,29824,gimac,2025-12-23
15415,370,paiement_facture,23761,gimac,2026-03-24
15416,370,retrait,16991,gimac,2026-05-20
15417,371,depot,31660,gimac,2026-04-10
15418,371,paiement_facture,22047,gimac,2026-03-08
15419,371,paiement_facture,61199,gimac,2026-05-01
15420,371,retrait,28806,gimac,2025-12-08
15421,371,retrait,45790,gimac,2025-12-02
15422,371,depot,45056,gimac,2026-05-07
15423,371,depot,43670,gimac,2025-12-20
15424,371,retrait,17006,gimac,2026-02-15
15425,371,depot,18868,gimac,2026-02-23
15426,371,paiement_facture,24719,gimac,2025-11-25
15427,371,transfert,17780,gimac,2026-03-30
15428,371,depot,22623,gimac,2026-04-11
15429,371,transfert,51312,gimac,2026-01-19
15430,371,retrait,61118,gimac,2025-12-28
15431,371,transfert,27097,gimac,2026-05-15
15432,371,transfert,37411,gimac,2026-04-19
15433,371,transfert,23666,gimac,2026-03-19
15434,371,transfert,5662,gimac,2025-11-28
15435,371,depot,24001,gimac,2026-03-07
15436,371,transfert,36632,gimac,2025-12-02
15437,371,transfert,62091,gimac,2025-11-29
15438,371,depot,41908,gimac,2025-12-05
15439,371,paiement_facture,47869,gimac,2026-02-03
15440,371,retrait,39053,gimac,2026-03-09
15441,371,paiement_facture,58495,gimac,2026-04-26
15442,372,retrait,6630,airtel,2026-02-05
15443,372,achat_credit,16490,airtel,2026-03-29
15444,372,achat_credit,14220,airtel,2026-04-25
15445,372,achat_credit,12621,airtel,2026-01-24
15446,372,achat_credit,8195,airtel,2026-05-03
15447,372,retrait,6291,airtel,2026-05-21
15448,372,depot,8561,airtel,2026-03-27
15449,372,retrait,13638,airtel,2026-01-20
15450,372,retrait,8848,airtel,2026-02-15
15451,372,achat_credit,12765,airtel,2026-01-16
15452,372,paiement_facture,7967,airtel,2026-05-22
15453,372,retrait,14523,airtel,2026-03-23
15454,372,transfert,8574,airtel,2026-04-26
15455,372,depot,6018,airtel,2025-12-22
15456,372,transfert,12539,airtel,2025-12-05
15457,372,transfert,3270,airtel,2026-01-28
15458,372,retrait,8453,airtel,2026-02-03
15459,372,transfert,5514,airtel,2026-05-10
15460,372,retrait,3767,airtel,2026-02-02
15461,372,depot,11326,airtel,2026-05-07
15462,372,achat_credit,7279,airtel,2025-12-09
15463,372,achat_credit,16574,airtel,2026-01-02
15464,372,transfert,13487,airtel,2026-03-04
15465,372,achat_credit,12586,airtel,2026-02-14
15466,372,depot,1133,airtel,2026-03-18
15467,372,paiement_facture,14796,airtel,2025-12-19
15468,372,depot,5072,airtel,2026-02-24
15469,372,paiement_facture,17402,airtel,2026-01-28
15470,372,depot,5305,airtel,2026-05-23
15471,372,retrait,2792,airtel,2026-02-01
15472,372,paiement_facture,15220,airtel,2026-01-05
15473,372,achat_credit,4732,airtel,2026-05-11
15474,372,achat_credit,15215,airtel,2026-04-21
15475,372,achat_credit,5658,airtel,2026-02-26
15476,372,depot,14760,airtel,2026-02-05
15477,373,retrait,6854,moov,2026-03-09
15478,373,depot,47730,moov,2026-02-21
15479,373,retrait,19610,moov,2025-12-17
15480,373,depot,35317,moov,2026-02-08
15481,373,paiement_facture,27199,moov,2026-03-29
15482,373,transfert,27084,moov,2026-04-12
15483,373,retrait,11732,moov,2026-04-06
15484,373,achat_credit,32439,moov,2026-04-15
15485,373,paiement_facture,27310,moov,2026-01-19
15486,373,transfert,47717,moov,2026-04-02
15487,373,paiement_facture,35603,moov,2025-11-25
15488,373,transfert,30562,moov,2025-12-16
15489,373,achat_credit,45228,moov,2026-01-25
15490,373,paiement_facture,14510,moov,2026-02-08
15491,373,transfert,47606,moov,2026-01-12
15492,373,paiement_facture,9406,moov,2026-04-16
15493,373,achat_credit,26148,moov,2026-03-26
15494,373,retrait,22915,moov,2026-04-03
15495,373,depot,26612,moov,2026-01-15
15496,373,achat_credit,41858,moov,2026-01-25
15497,373,paiement_facture,44220,moov,2026-02-18
15498,373,paiement_facture,39196,moov,2025-12-22
15499,373,paiement_facture,31846,moov,2026-04-04
15500,373,transfert,23112,moov,2026-05-11
15501,373,transfert,32322,moov,2026-01-10
15502,373,paiement_facture,8763,moov,2025-12-06
15503,373,depot,22532,moov,2026-01-06
15504,373,achat_credit,30309,moov,2025-12-19
15505,373,paiement_facture,9828,moov,2025-11-24
15506,373,paiement_facture,36152,moov,2026-03-01
15507,373,retrait,24161,moov,2026-04-22
15508,373,transfert,42845,moov,2025-11-25
15509,373,depot,46696,moov,2026-03-08
15510,373,depot,45957,moov,2026-03-05
15511,373,depot,10235,moov,2026-03-17
15512,373,depot,14762,moov,2026-02-21
15513,373,achat_credit,21969,moov,2025-12-26
15514,373,retrait,17609,moov,2026-04-16
15515,373,paiement_facture,48709,moov,2026-01-03
15516,373,paiement_facture,15210,moov,2026-01-17
15517,373,paiement_facture,48443,moov,2026-05-18
15518,373,achat_credit,38577,moov,2026-04-13
15519,373,depot,35971,moov,2025-12-12
15520,374,achat_credit,7742,gimac,2026-02-18
15521,374,retrait,11024,gimac,2026-02-02
15522,374,achat_credit,25902,gimac,2026-05-11
15523,374,achat_credit,22012,gimac,2025-12-28
15524,374,depot,3298,gimac,2026-03-02
15525,374,paiement_facture,2056,gimac,2025-12-25
15526,374,paiement_facture,17162,gimac,2026-04-28
15527,374,retrait,13756,gimac,2026-05-18
15528,374,achat_credit,25542,gimac,2026-03-13
15529,374,depot,10570,gimac,2026-04-27
15530,374,depot,4353,gimac,2026-03-15
15531,374,retrait,2609,gimac,2026-01-16
15532,374,depot,5198,gimac,2025-12-30
15533,374,paiement_facture,4994,gimac,2025-12-24
15534,374,retrait,20615,gimac,2026-05-01
15535,374,retrait,2062,gimac,2025-12-16
15536,374,depot,18863,gimac,2025-12-25
15537,374,depot,21276,gimac,2026-05-07
15538,374,achat_credit,12573,gimac,2026-03-07
15539,374,depot,17046,gimac,2026-04-08
15540,374,paiement_facture,26780,gimac,2026-02-24
15541,374,transfert,7466,gimac,2026-04-21
15542,374,depot,19015,gimac,2026-04-05
15543,374,achat_credit,16952,gimac,2026-03-20
15544,375,paiement_facture,17556,gimac,2026-01-21
15545,375,transfert,9985,gimac,2026-03-04
15546,375,achat_credit,7818,gimac,2026-03-12
15547,375,retrait,5772,gimac,2026-03-25
15548,375,paiement_facture,14203,gimac,2025-12-12
15549,375,transfert,9192,gimac,2026-02-06
15550,375,paiement_facture,6042,gimac,2026-05-13
15551,375,depot,5871,gimac,2025-12-31
15552,375,depot,4430,gimac,2025-12-31
15553,375,achat_credit,2180,gimac,2026-03-31
15554,375,paiement_facture,10656,gimac,2026-05-11
15555,375,paiement_facture,21171,gimac,2025-12-05
15556,375,paiement_facture,2178,gimac,2025-12-26
15557,375,retrait,18533,gimac,2025-12-11
15558,375,depot,22789,gimac,2026-03-10
15559,375,retrait,17104,gimac,2026-01-19
15560,375,retrait,7845,gimac,2026-04-01
15561,375,achat_credit,2211,gimac,2025-12-13
15562,375,retrait,13946,gimac,2026-04-25
15563,375,transfert,15772,gimac,2026-04-28
15564,375,achat_credit,3364,gimac,2026-04-13
15565,375,achat_credit,1616,gimac,2025-12-03
15566,375,retrait,5604,gimac,2025-12-04
15567,375,achat_credit,2782,gimac,2026-03-28
15568,375,transfert,24280,gimac,2026-01-25
15569,375,depot,16926,gimac,2026-04-24
15570,375,depot,19885,gimac,2026-01-04
15571,375,retrait,22746,gimac,2026-04-14
15572,375,achat_credit,14180,gimac,2026-01-05
15573,375,depot,17036,gimac,2025-12-27
15574,375,paiement_facture,4490,gimac,2025-12-02
15575,375,paiement_facture,15367,gimac,2026-01-28
15576,375,achat_credit,19418,gimac,2026-03-23
15577,375,depot,7513,gimac,2026-03-05
15578,375,retrait,15311,gimac,2026-05-06
15579,375,achat_credit,8014,gimac,2026-02-23
15580,375,achat_credit,5522,gimac,2025-11-27
15581,375,transfert,14988,gimac,2026-03-21
15582,375,paiement_facture,10344,gimac,2025-11-25
15583,375,retrait,16656,gimac,2026-05-19
15584,375,transfert,17559,gimac,2026-01-15
15585,375,depot,2563,gimac,2026-04-17
15586,376,depot,29991,moov,2025-12-12
15587,376,transfert,28164,moov,2026-03-18
15588,376,depot,49338,moov,2026-05-12
15589,376,paiement_facture,18394,moov,2025-12-07
15590,376,achat_credit,14411,moov,2026-01-21
15591,376,paiement_facture,22187,moov,2025-12-17
15592,376,depot,47438,moov,2026-03-24
15593,376,achat_credit,32853,moov,2026-05-17
15594,376,transfert,20576,moov,2026-03-27
15595,376,paiement_facture,37507,moov,2026-04-06
15596,376,paiement_facture,75475,moov,2026-03-29
15597,376,retrait,54492,moov,2026-01-05
15598,376,achat_credit,26593,moov,2025-11-27
15599,376,transfert,43276,moov,2026-02-12
15600,376,transfert,16887,moov,2025-11-24
15601,376,paiement_facture,45290,moov,2026-02-20
15602,376,depot,6022,moov,2026-04-07
15603,376,paiement_facture,73574,moov,2025-11-30
15604,376,paiement_facture,27359,moov,2025-12-01
15605,376,achat_credit,68022,moov,2026-01-03
15606,376,achat_credit,14620,moov,2025-12-22
15607,376,depot,8264,moov,2026-03-15
15608,376,achat_credit,45405,moov,2025-11-28
15609,376,retrait,77396,moov,2026-05-20
15610,376,achat_credit,11714,moov,2026-04-10
15611,376,transfert,28724,moov,2026-01-27
15612,376,paiement_facture,14072,moov,2026-05-10
15613,376,transfert,48998,moov,2025-12-14
15614,376,depot,47276,moov,2026-03-23
15615,376,paiement_facture,17240,moov,2026-03-31
15616,376,retrait,58510,moov,2026-04-26
15617,376,transfert,40685,moov,2025-12-11
15618,376,retrait,8102,moov,2026-05-06
15619,376,transfert,38203,moov,2025-12-22
15620,376,achat_credit,65633,moov,2026-02-25
15621,376,depot,78908,moov,2026-03-01
15622,376,achat_credit,36501,moov,2026-04-14
15623,376,achat_credit,52512,moov,2026-05-09
15624,376,retrait,36127,moov,2025-12-19
15625,376,retrait,56914,moov,2026-03-31
15626,376,achat_credit,30289,moov,2026-04-13
15627,376,transfert,36358,moov,2026-02-13
15628,376,depot,50066,moov,2025-12-15
15629,376,achat_credit,40860,moov,2026-04-11
15630,376,retrait,11410,moov,2026-04-12
15631,376,transfert,26815,moov,2026-03-30
15632,376,transfert,46337,moov,2026-02-24
15633,377,achat_credit,28020,airtel,2026-02-11
15634,377,retrait,3301,airtel,2026-04-13
15635,377,paiement_facture,27971,airtel,2025-12-21
15636,377,transfert,2421,airtel,2025-12-21
15637,377,depot,26266,airtel,2026-03-07
15638,377,retrait,15607,airtel,2026-03-08
15639,377,retrait,13600,airtel,2026-01-31
15640,377,retrait,23039,airtel,2026-01-28
15641,377,paiement_facture,28716,airtel,2026-02-23
15642,377,achat_credit,11513,airtel,2026-01-13
15643,377,achat_credit,29674,airtel,2026-03-05
15644,377,paiement_facture,18017,airtel,2026-02-06
15645,377,depot,15556,airtel,2025-12-01
15646,377,achat_credit,4821,airtel,2026-03-02
15647,377,depot,28143,airtel,2026-02-19
15648,377,transfert,14630,airtel,2026-02-11
15649,377,paiement_facture,27642,airtel,2026-02-07
15650,377,transfert,4306,airtel,2026-05-06
15651,377,transfert,1639,airtel,2025-12-10
15652,377,paiement_facture,26229,airtel,2026-04-18
15653,377,depot,15738,airtel,2026-02-07
15654,377,achat_credit,26203,airtel,2026-03-05
15655,377,transfert,12193,airtel,2026-03-17
15656,377,depot,18974,airtel,2026-01-16
15657,377,paiement_facture,2824,airtel,2026-01-04
15658,377,depot,12746,airtel,2025-11-28
15659,377,achat_credit,28452,airtel,2025-11-27
15660,377,retrait,15855,airtel,2026-03-28
15661,377,paiement_facture,12005,airtel,2026-01-14
15662,377,achat_credit,13315,airtel,2026-04-27
15663,377,retrait,1492,airtel,2026-02-28
15664,377,retrait,19599,airtel,2026-05-16
15665,377,depot,10967,airtel,2026-04-07
15666,377,retrait,23183,airtel,2026-04-06
15667,378,paiement_facture,11030,moov,2026-05-20
15668,378,achat_credit,36537,moov,2026-03-17
15669,378,achat_credit,46154,moov,2026-04-19
15670,378,depot,18294,moov,2026-03-22
15671,378,paiement_facture,27388,moov,2026-03-09
15672,378,depot,43968,moov,2025-12-23
15673,378,retrait,35101,moov,2026-03-04
15674,378,paiement_facture,31557,moov,2025-12-02
15675,378,transfert,20504,moov,2026-03-14
15676,378,transfert,14226,moov,2025-12-21
15677,378,retrait,13411,moov,2026-03-04
15678,378,paiement_facture,26841,moov,2026-02-28
15679,378,transfert,32127,moov,2025-12-28
15680,378,depot,32371,moov,2025-11-30
15681,378,retrait,31218,moov,2026-02-02
15682,378,transfert,47330,moov,2026-02-23
15683,378,transfert,9505,moov,2026-02-26
15684,378,paiement_facture,34223,moov,2026-01-22
15685,378,depot,8854,moov,2026-05-03
15686,378,depot,36200,moov,2025-12-28
15687,378,paiement_facture,6915,moov,2026-01-03
15688,378,depot,24767,moov,2025-12-27
15689,378,transfert,6417,moov,2026-04-22
15690,378,achat_credit,14149,moov,2026-02-04
15691,378,transfert,29963,moov,2026-05-17
15692,378,depot,47673,moov,2026-04-29
15693,378,paiement_facture,35057,moov,2026-03-04
15694,378,paiement_facture,50876,moov,2025-12-02
15695,378,depot,39060,moov,2025-12-20
15696,378,paiement_facture,34326,moov,2025-12-16
15697,378,paiement_facture,3914,moov,2026-05-08
15698,378,transfert,26381,moov,2025-12-17
15699,378,paiement_facture,15261,moov,2026-03-31
15700,378,paiement_facture,31706,moov,2026-02-21
15701,378,paiement_facture,6876,moov,2026-04-10
15702,378,transfert,3365,moov,2026-04-12
15703,378,transfert,42057,moov,2026-03-09
15704,378,achat_credit,29031,moov,2026-04-06
15705,378,depot,15733,moov,2026-03-02
15706,378,retrait,29121,moov,2026-01-24
15707,378,paiement_facture,18525,moov,2026-03-01
15708,378,depot,8353,moov,2026-03-05
15709,378,retrait,4893,moov,2025-12-19
15710,378,achat_credit,20502,moov,2026-01-26
15711,378,achat_credit,50201,moov,2026-01-24
15712,378,depot,50877,moov,2025-12-26
15713,378,achat_credit,22068,moov,2025-11-30
15714,378,retrait,15935,moov,2025-12-24
15715,379,transfert,12650,moov,2026-04-28
15716,379,transfert,47384,moov,2026-03-17
15717,379,transfert,24374,moov,2026-04-01
15718,379,paiement_facture,58097,moov,2026-03-04
15719,379,transfert,49728,moov,2025-12-24
15720,379,depot,30263,moov,2026-04-13
15721,379,transfert,26028,moov,2025-11-27
15722,379,achat_credit,52908,moov,2026-04-20
15723,379,depot,50237,moov,2025-12-21
15724,379,paiement_facture,24869,moov,2026-02-17
15725,379,depot,4579,moov,2025-12-21
15726,379,achat_credit,39315,moov,2026-01-09
15727,379,depot,9977,moov,2026-02-04
15728,379,paiement_facture,43071,moov,2026-04-10
15729,379,depot,40049,moov,2026-05-04
15730,379,paiement_facture,45954,moov,2025-12-15
15731,379,achat_credit,58910,moov,2026-02-19
15732,379,achat_credit,9147,moov,2025-12-25
15733,379,transfert,42635,moov,2026-04-01
15734,379,transfert,52604,moov,2026-03-18
15735,379,achat_credit,55224,moov,2026-02-24
15736,379,paiement_facture,14491,moov,2026-04-02
15737,379,paiement_facture,51803,moov,2025-12-29
15738,379,retrait,42004,moov,2025-12-23
15739,379,transfert,44414,moov,2026-01-05
15740,379,depot,52035,moov,2026-01-16
15741,379,depot,32038,moov,2025-12-31
15742,379,retrait,43590,moov,2026-04-23
15743,379,retrait,37349,moov,2026-01-22
15744,379,paiement_facture,14352,moov,2026-03-31
15745,379,depot,12345,moov,2026-03-24
15746,379,depot,53981,moov,2025-12-13
15747,379,depot,29189,moov,2025-12-03
15748,379,achat_credit,30562,moov,2026-04-16
15749,379,retrait,26424,moov,2025-12-20
15750,379,transfert,30316,moov,2026-01-13
15751,379,transfert,5273,moov,2025-12-09
15752,379,retrait,13785,moov,2026-05-06
15753,379,transfert,44464,moov,2026-04-09
15754,379,depot,13169,moov,2026-04-17
15755,379,paiement_facture,18854,moov,2026-03-06
15756,380,achat_credit,2545,moov,2026-03-03
15757,380,transfert,12802,moov,2026-01-12
15758,380,paiement_facture,7228,moov,2026-04-28
15759,380,depot,6268,moov,2025-12-24
15760,380,retrait,13187,moov,2026-05-15
15761,380,transfert,14255,moov,2025-12-03
15762,380,retrait,1076,moov,2025-12-23
15763,380,retrait,5363,moov,2026-01-13
15764,380,achat_credit,12625,moov,2026-03-14
15765,380,transfert,11724,moov,2026-05-12
15766,380,retrait,13618,moov,2025-12-07
15767,380,retrait,12940,moov,2025-12-14
15768,380,paiement_facture,8414,moov,2026-01-17
15769,380,retrait,4788,moov,2026-03-31
15770,380,achat_credit,13780,moov,2026-05-08
15771,380,depot,3447,moov,2025-12-28
15772,380,retrait,4260,moov,2026-01-16
15773,380,retrait,8852,moov,2026-02-24
15774,380,retrait,8547,moov,2026-02-08
15775,380,paiement_facture,2074,moov,2026-05-11
15776,380,achat_credit,10283,moov,2026-04-14
15777,380,paiement_facture,7275,moov,2025-12-17
15778,380,depot,7053,moov,2026-03-11
15779,380,achat_credit,6764,moov,2026-04-30
15780,380,achat_credit,10602,moov,2026-05-21
15781,380,retrait,1485,moov,2026-04-11
15782,380,paiement_facture,13530,moov,2026-04-26
15783,380,achat_credit,7871,moov,2026-05-21
15784,380,paiement_facture,5206,moov,2026-02-02
15785,380,achat_credit,13433,moov,2025-12-04
15786,380,retrait,13602,moov,2026-04-14
15787,380,retrait,12494,moov,2026-04-24
15788,380,depot,1489,moov,2026-02-27
15789,380,paiement_facture,4516,moov,2026-04-27
15790,380,transfert,6635,moov,2025-12-19
15791,380,retrait,1230,moov,2026-03-01
15792,380,transfert,2088,moov,2025-12-30
15793,380,transfert,8669,moov,2026-03-11
15794,380,paiement_facture,4775,moov,2025-12-23
15795,380,transfert,14889,moov,2025-12-03
15796,380,achat_credit,12168,moov,2026-03-13
15797,380,achat_credit,6246,moov,2026-04-17
15798,381,depot,27330,moov,2025-12-06
15799,381,paiement_facture,15564,moov,2026-03-11
15800,381,achat_credit,21002,moov,2026-04-21
15801,381,transfert,13337,moov,2026-02-20
15802,381,paiement_facture,18358,moov,2026-03-19
15803,381,paiement_facture,10858,moov,2026-02-14
15804,381,achat_credit,8935,moov,2026-03-07
15805,381,achat_credit,24507,moov,2025-11-27
15806,381,paiement_facture,16349,moov,2026-03-05
15807,381,retrait,6106,moov,2026-03-03
15808,381,transfert,26988,moov,2025-11-24
15809,381,achat_credit,20642,moov,2026-01-07
15810,381,depot,12389,moov,2026-03-08
15811,381,depot,19035,moov,2025-12-31
15812,381,depot,8350,moov,2026-03-20
15813,381,paiement_facture,28167,moov,2026-01-22
15814,381,transfert,3705,moov,2026-04-14
15815,381,achat_credit,7936,moov,2026-04-28
15816,381,achat_credit,19006,moov,2025-11-25
15817,381,retrait,8994,moov,2026-02-25
15818,381,achat_credit,7674,moov,2025-12-17
15819,381,retrait,27220,moov,2026-01-20
15820,381,paiement_facture,22694,moov,2026-01-31
15821,381,retrait,25509,moov,2026-03-20
15822,381,paiement_facture,4829,moov,2026-03-19
15823,381,transfert,22084,moov,2026-05-23
15824,381,depot,7556,moov,2025-12-01
15825,381,retrait,9779,moov,2026-04-06
15826,381,achat_credit,8102,moov,2026-04-07
15827,381,paiement_facture,2761,moov,2026-04-16
15828,381,paiement_facture,18714,moov,2026-05-06
15829,381,depot,25143,moov,2026-03-29
15830,381,achat_credit,3002,moov,2025-12-02
15831,381,transfert,6139,moov,2026-03-24
15832,381,transfert,17504,moov,2025-12-20
15833,381,retrait,28442,moov,2026-01-18
15834,381,retrait,28959,moov,2026-03-27
15835,381,transfert,29998,moov,2026-04-29
15836,381,retrait,27812,moov,2026-02-25
15837,381,paiement_facture,14719,moov,2025-12-11
15838,381,retrait,28179,moov,2025-11-30
15839,382,depot,19583,gimac,2026-03-27
15840,382,paiement_facture,60693,gimac,2026-01-08
15841,382,transfert,72129,gimac,2026-04-28
15842,382,transfert,36929,gimac,2026-01-10
15843,382,transfert,70147,gimac,2025-12-30
15844,382,depot,94878,gimac,2026-01-11
15845,382,depot,16194,gimac,2026-01-08
15846,382,retrait,62241,gimac,2025-12-20
15847,382,transfert,15975,gimac,2025-12-31
15848,382,depot,31254,gimac,2026-03-24
15849,382,retrait,28470,gimac,2026-02-07
15850,382,paiement_facture,89791,gimac,2025-12-06
15851,382,paiement_facture,22261,gimac,2026-02-26
15852,382,transfert,22216,gimac,2026-04-03
15853,382,depot,46832,gimac,2025-12-01
15854,382,depot,46006,gimac,2025-12-22
15855,382,transfert,9536,gimac,2026-03-15
15856,382,retrait,92122,gimac,2025-12-02
15857,382,retrait,18584,gimac,2026-03-10
15858,382,depot,94684,gimac,2025-12-14
15859,382,depot,61553,gimac,2026-05-17
15860,382,achat_credit,73350,gimac,2025-11-30
15861,382,retrait,15188,gimac,2026-03-27
15862,382,retrait,17240,gimac,2026-03-28
15863,382,achat_credit,65691,gimac,2026-05-23
15864,382,achat_credit,33148,gimac,2026-04-10
15865,382,transfert,26982,gimac,2026-01-15
15866,382,depot,90212,gimac,2026-05-16
15867,382,retrait,12595,gimac,2026-04-19
15868,382,transfert,50718,gimac,2026-02-19
15869,382,transfert,44791,gimac,2025-12-24
15870,382,paiement_facture,9478,gimac,2026-05-04
15871,382,transfert,57483,gimac,2026-04-25
15872,382,retrait,21437,gimac,2025-12-06
15873,382,transfert,31769,gimac,2026-03-13
15874,382,depot,21189,gimac,2026-02-20
15875,382,transfert,40373,gimac,2026-01-31
15876,383,transfert,15066,airtel,2026-05-04
15877,383,transfert,5088,airtel,2026-03-31
15878,383,transfert,20134,airtel,2026-01-25
15879,383,achat_credit,5880,airtel,2026-02-21
15880,383,depot,33472,airtel,2026-02-21
15881,383,depot,34386,airtel,2026-04-26
15882,383,paiement_facture,15685,airtel,2026-05-10
15883,383,achat_credit,29670,airtel,2026-05-18
15884,383,depot,16327,airtel,2026-01-31
15885,383,retrait,33872,airtel,2025-12-04
15886,383,paiement_facture,16295,airtel,2026-04-29
15887,383,depot,15517,airtel,2026-01-23
15888,383,achat_credit,2656,airtel,2026-05-15
15889,383,paiement_facture,29632,airtel,2026-02-07
15890,383,retrait,33711,airtel,2026-01-23
15891,383,achat_credit,30677,airtel,2025-12-25
15892,383,paiement_facture,10679,airtel,2025-12-10
15893,383,depot,37792,airtel,2026-01-28
15894,383,paiement_facture,22118,airtel,2025-11-27
15895,383,achat_credit,4692,airtel,2026-01-15
15896,383,retrait,33713,airtel,2026-03-26
15897,383,depot,8364,airtel,2026-04-26
15898,383,achat_credit,7807,airtel,2026-01-06
15899,383,achat_credit,38190,airtel,2026-04-04
15900,383,depot,14126,airtel,2026-04-19
15901,383,transfert,7084,airtel,2026-04-30
15902,383,retrait,29393,airtel,2026-05-15
15903,383,achat_credit,3887,airtel,2026-05-01
15904,383,depot,10520,airtel,2026-04-14
15905,383,achat_credit,3309,airtel,2026-02-20
15906,383,retrait,12821,airtel,2025-12-02
15907,383,retrait,14873,airtel,2025-12-01
15908,383,paiement_facture,7836,airtel,2025-12-27
15909,383,paiement_facture,14365,airtel,2026-02-12
15910,383,depot,15818,airtel,2026-01-17
15911,383,paiement_facture,24153,airtel,2026-02-02
15912,383,transfert,15001,airtel,2026-02-18
15913,383,paiement_facture,9554,airtel,2026-05-10
15914,383,paiement_facture,15041,airtel,2026-03-27
15915,383,retrait,32680,airtel,2026-04-13
15916,383,paiement_facture,7816,airtel,2026-01-31
15917,383,achat_credit,17593,airtel,2026-02-01
15918,383,achat_credit,8117,airtel,2026-04-21
15919,383,paiement_facture,4668,airtel,2026-02-13
15920,383,depot,18186,airtel,2025-12-10
15921,383,paiement_facture,31637,airtel,2026-03-13
15922,383,paiement_facture,29843,airtel,2026-04-11
15923,383,paiement_facture,27480,airtel,2026-04-10
15924,383,paiement_facture,30788,airtel,2025-12-22
15925,383,transfert,15455,airtel,2026-04-16
15926,383,achat_credit,21588,airtel,2026-01-28
15927,383,depot,10407,airtel,2026-03-15
15928,383,achat_credit,33011,airtel,2025-12-16
15929,383,retrait,27573,airtel,2026-05-13
15930,383,transfert,33325,airtel,2026-03-10
15931,383,retrait,19869,airtel,2025-12-15
15932,383,depot,5946,airtel,2026-05-06
15933,383,paiement_facture,14782,airtel,2026-04-22
15934,384,retrait,34201,airtel,2025-12-30
15935,384,paiement_facture,7746,airtel,2026-04-30
15936,384,paiement_facture,45092,airtel,2026-03-13
15937,384,depot,7617,airtel,2026-05-22
15938,384,retrait,41418,airtel,2025-12-01
15939,384,depot,27019,airtel,2025-12-11
15940,384,transfert,30116,airtel,2025-11-24
15941,384,transfert,30457,airtel,2026-05-17
15942,384,paiement_facture,20398,airtel,2026-03-23
15943,384,retrait,54183,airtel,2026-02-22
15944,384,paiement_facture,16353,airtel,2026-02-03
15945,384,paiement_facture,32054,airtel,2025-12-12
15946,384,transfert,26165,airtel,2025-12-18
15947,384,paiement_facture,16305,airtel,2026-01-20
15948,384,transfert,50841,airtel,2026-03-10
15949,384,paiement_facture,54051,airtel,2025-12-09
